% time	cellId	IMSI	RNTI	rsrp	sinr	ComponentCarrierId
0.297214	1	0	12	1.22242e-12	2577.09	0
0.297214	1	0	4	2.46909e-13	520.53	0
0.297214	1	0	3	2.19449e-13	462.64	0
0.297214	1	0	7	1.07216e-13	226.032	0
0.297214	1	0	2	4.84845e-13	1022.14	0
0.297214	1	0	10	4.99982e-13	1054.05	0
0.297214	1	0	5	4.05161e-13	854.154	0
0.297214	1	0	9	5.39864e-13	1138.13	0
0.297214	1	0	11	5.78715e-13	1220.04	0
0.297214	1	0	6	6.82632e-13	1439.11	0
0.298214	1	0	1	3.6427e-13	767.949	0
0.298214	1	0	8	1.6252e-13	342.623	0
0.298214	1	0	12	1.2224e-12	2577.05	0
0.298214	1	0	4	2.46907e-13	520.525	0
0.298214	1	0	3	2.1945e-13	462.64	0
0.298214	1	0	7	1.07217e-13	226.033	0
0.298214	1	0	2	4.84847e-13	1022.15	0
0.298214	1	0	10	4.99986e-13	1054.06	0
0.298214	1	0	5	4.05159e-13	854.15	0
0.298214	1	0	9	5.39869e-13	1138.14	0
0.298214	1	0	11	5.78722e-13	1220.05	0
0.298214	1	0	6	6.82626e-13	1439.1	0
0.299214	1	0	1	3.64267e-13	767.943	0
0.299214	1	0	8	1.62521e-13	342.624	0
0.299214	1	0	12	1.22239e-12	2577.01	0
0.299214	1	0	4	2.46905e-13	520.521	0
0.299214	1	0	3	2.1945e-13	462.641	0
0.299214	1	0	7	1.07217e-13	226.033	0
0.299214	1	0	2	4.84849e-13	1022.15	0
0.299214	1	0	10	4.9999e-13	1054.07	0
0.299214	1	0	5	4.05157e-13	854.147	0
0.299214	1	0	9	5.39873e-13	1138.15	0
0.299214	1	0	11	5.78729e-13	1220.07	0
0.299214	1	0	6	6.8262e-13	1439.09	0
0.300214	1	0	1	3.64264e-13	767.936	0
0.300214	1	0	8	1.62521e-13	342.625	0
0.300214	1	0	12	1.22237e-12	2576.98	0
0.300214	1	0	4	2.46902e-13	520.516	0
0.300214	1	0	3	2.1945e-13	462.642	0
0.300214	1	0	7	1.07217e-13	226.034	0
0.300214	1	0	2	4.84852e-13	1022.16	0
0.300214	1	0	10	4.99993e-13	1054.08	0
0.300214	1	0	5	4.05156e-13	854.143	0
0.300214	1	0	9	5.39877e-13	1138.16	0
0.300214	1	0	11	5.78736e-13	1220.08	0
0.300214	1	0	6	6.82614e-13	1439.08	0
0.301214	1	0	1	3.64261e-13	767.93	0
0.301214	1	0	8	1.62522e-13	342.625	0
0.301214	1	0	12	1.22235e-12	2576.94	0
0.301214	1	0	4	2.469e-13	520.512	0
0.301214	1	0	3	2.19451e-13	462.643	0
0.301214	1	0	7	1.07218e-13	226.034	0
0.301214	1	0	2	4.84854e-13	1022.16	0
0.301214	1	0	10	4.99997e-13	1054.09	0
0.301214	1	0	5	4.05154e-13	854.14	0
0.301214	1	0	9	5.39882e-13	1138.17	0
0.301214	1	0	11	5.78742e-13	1220.1	0
0.301214	1	0	6	6.82608e-13	1439.06	0
0.302214	1	0	1	3.64258e-13	767.924	0
0.302214	1	0	8	1.62522e-13	342.626	0
0.302214	1	0	12	1.22233e-12	2576.9	0
0.302214	1	0	4	2.46898e-13	520.507	0
0.302214	1	0	3	2.19451e-13	462.644	0
0.302214	1	0	7	1.07218e-13	226.035	0
0.302214	1	0	2	4.84856e-13	1022.17	0
0.302214	1	0	10	5.00001e-13	1054.09	0
0.302214	1	0	5	4.05153e-13	854.137	0
0.302214	1	0	9	5.39886e-13	1138.18	0
0.302214	1	0	11	5.78749e-13	1220.11	0
0.302214	1	0	6	6.82602e-13	1439.05	0
0.303214	1	0	1	3.64255e-13	767.917	0
0.303214	1	0	8	1.62522e-13	342.627	0
0.303214	1	0	12	1.22232e-12	2576.87	0
0.303214	1	0	4	2.46896e-13	520.502	0
0.303214	1	0	3	2.19452e-13	462.645	0
0.303214	1	0	7	1.07218e-13	226.036	0
0.303214	1	0	2	4.84858e-13	1022.17	0
0.303214	1	0	10	5.00005e-13	1054.1	0
0.303214	1	0	5	4.05151e-13	854.133	0
0.303214	1	0	9	5.3989e-13	1138.19	0
0.303214	1	0	11	5.78756e-13	1220.12	0
0.303214	1	0	6	6.82596e-13	1439.04	0
0.304214	1	0	1	3.64252e-13	767.911	0
0.304214	1	0	8	1.62523e-13	342.628	0
0.304214	1	0	12	1.2223e-12	2576.83	0
0.304214	1	0	4	2.46894e-13	520.498	0
0.304214	1	0	3	2.19452e-13	462.646	0
0.304214	1	0	7	1.07218e-13	226.036	0
0.304214	1	0	2	4.84861e-13	1022.18	0
0.304214	1	0	10	5.00009e-13	1054.11	0
0.304214	1	0	5	4.05149e-13	854.13	0
0.304214	1	0	9	5.39895e-13	1138.2	0
0.304214	1	0	11	5.78763e-13	1220.14	0
0.304214	1	0	6	6.8259e-13	1439.03	0
0.305214	1	0	1	3.64249e-13	767.905	0
0.305214	1	0	8	1.62523e-13	342.629	0
0.305214	1	0	12	1.22228e-12	2576.79	0
0.305214	1	0	4	2.46892e-13	520.493	0
0.305214	1	0	3	2.19453e-13	462.647	0
0.305214	1	0	7	1.07219e-13	226.037	0
0.305214	1	0	2	4.84863e-13	1022.18	0
0.305214	1	0	10	5.00013e-13	1054.12	0
0.305214	1	0	5	4.05148e-13	854.126	0
0.305214	1	0	9	5.39899e-13	1138.21	0
0.305214	1	0	11	5.78769e-13	1220.15	0
0.305214	1	0	6	6.82584e-13	1439.01	0
0.306214	1	0	1	3.64246e-13	767.899	0
0.306214	1	0	8	1.62523e-13	342.629	0
0.306214	1	0	12	1.22226e-12	2576.76	0
0.306214	1	0	4	2.46889e-13	520.489	0
0.306214	1	0	3	2.19453e-13	462.647	0
0.306214	1	0	7	1.07219e-13	226.038	0
0.306214	1	0	2	4.84865e-13	1022.19	0
0.306214	1	0	10	5.00017e-13	1054.13	0
0.306214	1	0	5	4.05146e-13	854.123	0
0.306214	1	0	9	5.39904e-13	1138.22	0
0.306214	1	0	11	5.78776e-13	1220.17	0
0.306214	1	0	6	6.82578e-13	1439	0
0.307214	1	0	1	3.64243e-13	767.892	0
0.307214	1	0	8	1.62524e-13	342.63	0
0.307214	1	0	12	1.22224e-12	2576.72	0
0.307214	1	0	4	2.46887e-13	520.484	0
0.307214	1	0	3	2.19453e-13	462.648	0
0.307214	1	0	7	1.07219e-13	226.038	0
0.307214	1	0	2	4.84868e-13	1022.19	0
0.307214	1	0	10	5.0002e-13	1054.14	0
0.307214	1	0	5	4.05144e-13	854.119	0
0.307214	1	0	9	5.39908e-13	1138.23	0
0.307214	1	0	11	5.78783e-13	1220.18	0
0.307214	1	0	6	6.82572e-13	1438.99	0
0.308214	1	0	1	3.6424e-13	767.886	0
0.308214	1	0	8	1.62524e-13	342.631	0
0.308214	1	0	12	1.22223e-12	2576.68	0
0.308214	1	0	4	2.46885e-13	520.48	0
0.308214	1	0	3	2.19454e-13	462.649	0
0.308214	1	0	7	1.0722e-13	226.039	0
0.308214	1	0	2	4.8487e-13	1022.2	0
0.308214	1	0	10	5.00024e-13	1054.14	0
0.308214	1	0	5	4.05143e-13	854.116	0
0.308214	1	0	9	5.39912e-13	1138.24	0
0.308214	1	0	11	5.7879e-13	1220.2	0
0.308214	1	0	6	6.82566e-13	1438.98	0
0.309214	1	0	1	3.64237e-13	767.88	0
0.309214	1	0	8	1.62525e-13	342.632	0
0.309214	1	0	12	1.22221e-12	2576.64	0
0.309214	1	0	4	2.46883e-13	520.475	0
0.309214	1	0	3	2.19454e-13	462.65	0
0.309214	1	0	7	1.0722e-13	226.039	0
0.309214	1	0	2	4.84872e-13	1022.2	0
0.309214	1	0	10	5.00028e-13	1054.15	0
0.309214	1	0	5	4.05141e-13	854.112	0
0.309214	1	0	9	5.39917e-13	1138.24	0
0.309214	1	0	11	5.78797e-13	1220.21	0
0.309214	1	0	6	6.8256e-13	1438.96	0
0.310214	1	0	1	3.64234e-13	767.873	0
0.310214	1	0	8	1.62525e-13	342.633	0
0.310214	1	0	12	1.22219e-12	2576.61	0
0.310214	1	0	4	2.46881e-13	520.47	0
0.310214	1	0	3	2.19455e-13	462.651	0
0.310214	1	0	7	1.0722e-13	226.04	0
0.310214	1	0	2	4.84874e-13	1022.21	0
0.310214	1	0	10	5.00032e-13	1054.16	0
0.310214	1	0	5	4.05139e-13	854.109	0
0.310214	1	0	9	5.39921e-13	1138.25	0
0.310214	1	0	11	5.78803e-13	1220.22	0
0.310214	1	0	6	6.82554e-13	1438.95	0
0.311214	1	0	1	3.64231e-13	767.867	0
0.311214	1	0	8	1.62525e-13	342.634	0
0.311214	1	0	12	1.22217e-12	2576.57	0
0.311214	1	0	4	2.46879e-13	520.466	0
0.311214	1	0	3	2.19455e-13	462.652	0
0.311214	1	0	7	1.0722e-13	226.041	0
0.311214	1	0	2	4.84877e-13	1022.21	0
0.311214	1	0	10	5.00036e-13	1054.17	0
0.311214	1	0	5	4.05138e-13	854.106	0
0.311214	1	0	9	5.39926e-13	1138.26	0
0.311214	1	0	11	5.7881e-13	1220.24	0
0.311214	1	0	6	6.82548e-13	1438.94	0
0.312214	1	0	1	3.64228e-13	767.861	0
0.312214	1	0	8	1.62526e-13	342.634	0
0.312214	1	0	12	1.22216e-12	2576.53	0
0.312214	1	0	4	2.46876e-13	520.461	0
0.312214	1	0	3	2.19455e-13	462.653	0
0.312214	1	0	7	1.07221e-13	226.041	0
0.312214	1	0	2	4.84879e-13	1022.21	0
0.312214	1	0	10	5.0004e-13	1054.18	0
0.312214	1	0	5	4.05136e-13	854.102	0
0.312214	1	0	9	5.3993e-13	1138.27	0
0.312214	1	0	11	5.78817e-13	1220.25	0
0.312214	1	0	6	6.82542e-13	1438.93	0
0.313214	1	0	1	3.64225e-13	767.854	0
0.313214	1	0	8	1.62526e-13	342.635	0
0.313214	1	0	12	1.22214e-12	2576.5	0
0.313214	1	0	4	2.46874e-13	520.457	0
0.313214	1	0	3	2.19456e-13	462.654	0
0.313214	1	0	7	1.07221e-13	226.042	0
0.313214	1	0	2	4.84881e-13	1022.22	0
0.313214	1	0	10	5.00044e-13	1054.18	0
0.313214	1	0	5	4.05135e-13	854.099	0
0.313214	1	0	9	5.39934e-13	1138.28	0
0.313214	1	0	11	5.78824e-13	1220.27	0
0.313214	1	0	6	6.82537e-13	1438.91	0
0.314214	1	0	1	3.64222e-13	767.848	0
0.314214	1	0	8	1.62526e-13	342.636	0
0.314214	1	0	12	1.22212e-12	2576.46	0
0.314214	1	0	4	2.46872e-13	520.452	0
0.314214	1	0	3	2.19456e-13	462.654	0
0.314214	1	0	7	1.07221e-13	226.043	0
0.314214	1	0	2	4.84884e-13	1022.22	0
0.314214	1	0	10	5.00048e-13	1054.19	0
0.314214	1	0	5	4.05133e-13	854.095	0
0.314214	1	0	9	5.39939e-13	1138.29	0
0.314214	1	0	11	5.78831e-13	1220.28	0
0.314214	1	0	6	6.82531e-13	1438.9	0
0.315214	1	0	1	3.64219e-13	767.842	0
0.315214	1	0	8	1.62527e-13	342.637	0
0.315214	1	0	12	1.2221e-12	2576.42	0
0.315214	1	0	4	2.4687e-13	520.448	0
0.315214	1	0	3	2.19457e-13	462.655	0
0.315214	1	0	7	1.07222e-13	226.043	0
0.315214	1	0	2	4.84886e-13	1022.23	0
0.315214	1	0	10	5.00051e-13	1054.2	0
0.315214	1	0	5	4.05131e-13	854.092	0
0.315214	1	0	9	5.39943e-13	1138.3	0
0.315214	1	0	11	5.78837e-13	1220.3	0
0.315214	1	0	6	6.82525e-13	1438.89	0
0.316214	1	0	1	3.64216e-13	767.836	0
0.316214	1	0	8	1.62527e-13	342.638	0
0.316214	1	0	12	1.22209e-12	2576.39	0
0.316214	1	0	4	2.46868e-13	520.443	0
0.316214	1	0	3	2.19457e-13	462.656	0
0.316214	1	0	7	1.07222e-13	226.044	0
0.316214	1	0	2	4.84888e-13	1022.23	0
0.316214	1	0	10	5.00055e-13	1054.21	0
0.316214	1	0	5	4.0513e-13	854.088	0
0.316214	1	0	9	5.39948e-13	1138.31	0
0.316214	1	0	11	5.78844e-13	1220.31	0
0.316214	1	0	6	6.82519e-13	1438.88	0
0.317214	1	0	1	3.64213e-13	767.829	0
0.317214	1	0	8	1.62528e-13	342.638	0
0.317214	1	0	12	1.22207e-12	2576.35	0
0.317214	1	0	4	2.46866e-13	520.438	0
0.317214	1	0	3	2.19458e-13	462.657	0
0.317214	1	0	7	1.07222e-13	226.044	0
0.317214	1	0	2	4.8489e-13	1022.24	0
0.317214	1	0	10	5.00059e-13	1054.22	0
0.317214	1	0	5	4.05128e-13	854.085	0
0.317214	1	0	9	5.39952e-13	1138.32	0
0.317214	1	0	11	5.78851e-13	1220.32	0
0.317214	1	0	6	6.82513e-13	1438.86	0
0.318214	1	0	1	3.6421e-13	767.823	0
0.318214	1	0	8	1.62528e-13	342.639	0
0.318214	1	0	12	1.22205e-12	2576.31	0
0.318214	1	0	4	2.46863e-13	520.434	0
0.318214	1	0	3	2.19458e-13	462.658	0
0.318214	1	0	7	1.07223e-13	226.045	0
0.318214	1	0	2	4.84893e-13	1022.24	0
0.318214	1	0	10	5.00063e-13	1054.23	0
0.318214	1	0	5	4.05126e-13	854.081	0
0.318214	1	0	9	5.39956e-13	1138.33	0
0.318214	1	0	11	5.78858e-13	1220.34	0
0.318214	1	0	6	6.82507e-13	1438.85	0
0.319214	1	0	1	3.64207e-13	767.817	0
0.319214	1	0	8	1.62528e-13	342.64	0
0.319214	1	0	12	1.22203e-12	2576.27	0
0.319214	1	0	4	2.46861e-13	520.429	0
0.319214	1	0	3	2.19458e-13	462.659	0
0.319214	1	0	7	1.07223e-13	226.046	0
0.319214	1	0	2	4.84895e-13	1022.25	0
0.319214	1	0	10	5.00067e-13	1054.23	0
0.319214	1	0	5	4.05125e-13	854.078	0
0.319214	1	0	9	5.39961e-13	1138.34	0
0.319214	1	0	11	5.78864e-13	1220.35	0
0.319214	1	0	6	6.82501e-13	1438.84	0
0.320214	1	0	1	3.64204e-13	767.81	0
0.320214	1	0	8	1.62529e-13	342.641	0
0.320214	1	0	12	1.22202e-12	2576.24	0
0.320214	1	0	4	2.46859e-13	520.425	0
0.320214	1	0	3	2.19459e-13	462.66	0
0.320214	1	0	7	1.07223e-13	226.046	0
0.320214	1	0	2	4.84897e-13	1022.25	0
0.320214	1	0	10	5.00071e-13	1054.24	0
0.320214	1	0	5	4.05123e-13	854.075	0
0.320214	1	0	9	5.39965e-13	1138.35	0
0.320214	1	0	11	5.78871e-13	1220.37	0
0.320214	1	0	6	6.82495e-13	1438.83	0
0.321214	1	0	1	3.64201e-13	767.804	0
0.321214	1	0	8	1.62529e-13	342.642	0
0.321214	1	0	12	1.222e-12	2576.2	0
0.321214	1	0	4	2.46857e-13	520.42	0
0.321214	1	0	3	2.19459e-13	462.661	0
0.321214	1	0	7	1.07223e-13	226.047	0
0.321214	1	0	2	4.849e-13	1022.26	0
0.321214	1	0	10	5.00075e-13	1054.25	0
0.321214	1	0	5	4.05121e-13	854.071	0
0.321214	1	0	9	5.3997e-13	1138.36	0
0.321214	1	0	11	5.78878e-13	1220.38	0
0.321214	1	0	6	6.82489e-13	1438.81	0
0.322214	1	0	1	3.64198e-13	767.798	0
0.322214	1	0	8	1.6253e-13	342.642	0
0.322214	1	0	12	1.22198e-12	2576.16	0
0.322214	1	0	4	2.46855e-13	520.416	0
0.322214	1	0	3	2.1946e-13	462.661	0
0.322214	1	0	7	1.07224e-13	226.047	0
0.322214	1	0	2	4.84902e-13	1022.26	0
0.322214	1	0	10	5.00078e-13	1054.26	0
0.322214	1	0	5	4.0512e-13	854.068	0
0.322214	1	0	9	5.39974e-13	1138.37	0
0.322214	1	0	11	5.78885e-13	1220.4	0
0.322214	1	0	6	6.82483e-13	1438.8	0
0.323214	1	0	1	3.64195e-13	767.791	0
0.323214	1	0	8	1.6253e-13	342.643	0
0.323214	1	0	12	1.22196e-12	2576.13	0
0.323214	1	0	4	2.46853e-13	520.411	0
0.323214	1	0	3	2.1946e-13	462.662	0
0.323214	1	0	7	1.07224e-13	226.048	0
0.323214	1	0	2	4.84904e-13	1022.27	0
0.323214	1	0	10	5.00082e-13	1054.27	0
0.323214	1	0	5	4.05118e-13	854.064	0
0.323214	1	0	9	5.39978e-13	1138.37	0
0.323214	1	0	11	5.78892e-13	1220.41	0
0.323214	1	0	6	6.82477e-13	1438.79	0
0.324214	1	0	1	3.64192e-13	767.785	0
0.324214	1	0	8	1.6253e-13	342.644	0
0.324214	1	0	12	1.22195e-12	2576.09	0
0.324214	1	0	4	2.4685e-13	520.406	0
0.324214	1	0	3	2.1946e-13	462.663	0
0.324214	1	0	7	1.07224e-13	226.049	0
0.324214	1	0	2	4.84906e-13	1022.27	0
0.324214	1	0	10	5.00086e-13	1054.27	0
0.324214	1	0	5	4.05117e-13	854.061	0
0.324214	1	0	9	5.39983e-13	1138.38	0
0.324214	1	0	11	5.78898e-13	1220.42	0
0.324214	1	0	6	6.82471e-13	1438.78	0
0.325214	1	0	1	3.64189e-13	767.779	0
0.325214	1	0	8	1.62531e-13	342.645	0
0.325214	1	0	12	1.22193e-12	2576.05	0
0.325214	1	0	4	2.46848e-13	520.402	0
0.325214	1	0	3	2.19461e-13	462.664	0
0.325214	1	0	7	1.07225e-13	226.049	0
0.325214	1	0	2	4.84909e-13	1022.28	0
0.325214	1	0	10	5.0009e-13	1054.28	0
0.325214	1	0	5	4.05115e-13	854.057	0
0.325214	1	0	9	5.39987e-13	1138.39	0
0.325214	1	0	11	5.78905e-13	1220.44	0
0.325214	1	0	6	6.82465e-13	1438.76	0
0.326214	1	0	1	3.64186e-13	767.773	0
0.326214	1	0	8	1.62531e-13	342.646	0
0.326214	1	0	12	1.22191e-12	2576.02	0
0.326214	1	0	4	2.46846e-13	520.397	0
0.326214	1	0	3	2.19461e-13	462.665	0
0.326214	1	0	7	1.07225e-13	226.05	0
0.326214	1	0	2	4.84911e-13	1022.28	0
0.326214	1	0	10	5.00094e-13	1054.29	0
0.326214	1	0	5	4.05113e-13	854.054	0
0.326214	1	0	9	5.39992e-13	1138.4	0
0.326214	1	0	11	5.78912e-13	1220.45	0
0.326214	1	0	6	6.82459e-13	1438.75	0
0.327214	1	0	1	3.64183e-13	767.766	0
0.327214	1	0	8	1.62531e-13	342.646	0
0.327214	1	0	12	1.22189e-12	2575.98	0
0.327214	1	0	4	2.46844e-13	520.393	0
0.327214	1	0	3	2.19462e-13	462.666	0
0.327214	1	0	7	1.07225e-13	226.051	0
0.327214	1	0	2	4.84913e-13	1022.29	0
0.327214	1	0	10	5.00098e-13	1054.3	0
0.327214	1	0	5	4.05112e-13	854.05	0
0.327214	1	0	9	5.39996e-13	1138.41	0
0.327214	1	0	11	5.78919e-13	1220.47	0
0.327214	1	0	6	6.82453e-13	1438.74	0
0.328214	1	0	1	3.6418e-13	767.76	0
0.328214	1	0	8	1.62532e-13	342.647	0
0.328214	1	0	12	1.22188e-12	2575.94	0
0.328214	1	0	4	2.46842e-13	520.388	0
0.328214	1	0	3	2.19462e-13	462.667	0
0.328214	1	0	7	1.07226e-13	226.051	0
0.328214	1	0	2	4.84916e-13	1022.29	0
0.328214	1	0	10	5.00102e-13	1054.31	0
0.328214	1	0	5	4.0511e-13	854.047	0
0.328214	1	0	9	5.4e-13	1138.42	0
0.328214	1	0	11	5.78926e-13	1220.48	0
0.328214	1	0	6	6.82447e-13	1438.72	0
0.329214	1	0	1	3.64178e-13	767.754	0
0.329214	1	0	8	1.62532e-13	342.648	0
0.329214	1	0	12	1.22186e-12	2575.9	0
0.329214	1	0	4	2.4684e-13	520.384	0
0.329214	1	0	3	2.19463e-13	462.668	0
0.329214	1	0	7	1.07226e-13	226.052	0
0.329214	1	0	2	4.84918e-13	1022.3	0
0.329214	1	0	10	5.00106e-13	1054.32	0
0.329214	1	0	5	4.05108e-13	854.044	0
0.329214	1	0	9	5.40005e-13	1138.43	0
0.329214	1	0	11	5.78932e-13	1220.5	0
0.329214	1	0	6	6.82441e-13	1438.71	0
0.330214	1	0	1	3.64175e-13	767.747	0
0.330214	1	0	8	1.62533e-13	342.649	0
0.330214	1	0	12	1.22184e-12	2575.87	0
0.330214	1	0	4	2.46837e-13	520.379	0
0.330214	1	0	3	2.19463e-13	462.668	0
0.330214	1	0	7	1.07226e-13	226.052	0
0.330214	1	0	2	4.8492e-13	1022.3	0
0.330214	1	0	10	5.00109e-13	1054.32	0
0.330214	1	0	5	4.05107e-13	854.04	0
0.330214	1	0	9	5.40009e-13	1138.44	0
0.330214	1	0	11	5.78939e-13	1220.51	0
0.330214	1	0	6	6.82435e-13	1438.7	0
0.331214	1	0	1	3.64172e-13	767.741	0
0.331214	1	0	8	1.62533e-13	342.65	0
0.331214	1	0	12	1.22182e-12	2575.83	0
0.331214	1	0	4	2.46835e-13	520.374	0
0.331214	1	0	3	2.19463e-13	462.669	0
0.331214	1	0	7	1.07226e-13	226.053	0
0.331214	1	0	2	4.84922e-13	1022.31	0
0.331214	1	0	10	5.00113e-13	1054.33	0
0.331214	1	0	5	4.05105e-13	854.037	0
0.331214	1	0	9	5.40013e-13	1138.45	0
0.331214	1	0	11	5.78946e-13	1220.53	0
0.331214	1	0	6	6.82429e-13	1438.69	0
0.332214	1	0	1	3.64169e-13	767.735	0
0.332214	1	0	8	1.62533e-13	342.65	0
0.332214	1	0	12	1.22181e-12	2575.79	0
0.332214	1	0	4	2.46833e-13	520.37	0
0.332214	1	0	3	2.19464e-13	462.67	0
0.332214	1	0	7	1.07227e-13	226.054	0
0.332214	1	0	2	4.84925e-13	1022.31	0
0.332214	1	0	10	5.00117e-13	1054.34	0
0.332214	1	0	5	4.05104e-13	854.033	0
0.332214	1	0	9	5.40018e-13	1138.46	0
0.332214	1	0	11	5.78953e-13	1220.54	0
0.332214	1	0	6	6.82423e-13	1438.67	0
0.333214	1	0	1	3.64166e-13	767.728	0
0.333214	1	0	8	1.62534e-13	342.651	0
0.333214	1	0	12	1.22179e-12	2575.76	0
0.333214	1	0	4	2.46831e-13	520.365	0
0.333214	1	0	3	2.19464e-13	462.671	0
0.333214	1	0	7	1.07227e-13	226.054	0
0.333214	1	0	2	4.84927e-13	1022.32	0
0.333214	1	0	10	5.00121e-13	1054.35	0
0.333214	1	0	5	4.05102e-13	854.03	0
0.333214	1	0	9	5.40022e-13	1138.47	0
0.333214	1	0	11	5.78959e-13	1220.55	0
0.333214	1	0	6	6.82417e-13	1438.66	0
0.334214	1	0	1	3.64163e-13	767.722	0
0.334214	1	0	8	1.62534e-13	342.652	0
0.334214	1	0	12	1.22177e-12	2575.72	0
0.334214	1	0	4	2.46829e-13	520.361	0
0.334214	1	0	3	2.19465e-13	462.672	0
0.334214	1	0	7	1.07227e-13	226.055	0
0.334214	1	0	2	4.84929e-13	1022.32	0
0.334214	1	0	10	5.00125e-13	1054.36	0
0.334214	1	0	5	4.051e-13	854.026	0
0.334214	1	0	9	5.40027e-13	1138.48	0
0.334214	1	0	11	5.78966e-13	1220.57	0
0.334214	1	0	6	6.82411e-13	1438.65	0
0.335214	1	0	1	3.6416e-13	767.716	0
0.335214	1	0	8	1.62535e-13	342.653	0
0.335214	1	0	12	1.22175e-12	2575.68	0
0.335214	1	0	4	2.46827e-13	520.356	0
0.335214	1	0	3	2.19465e-13	462.673	0
0.335214	1	0	7	1.07228e-13	226.056	0
0.335214	1	0	2	4.84932e-13	1022.33	0
0.335214	1	0	10	5.00129e-13	1054.36	0
0.335214	1	0	5	4.05099e-13	854.023	0
0.335214	1	0	9	5.40031e-13	1138.49	0
0.335214	1	0	11	5.78973e-13	1220.58	0
0.335214	1	0	6	6.82405e-13	1438.64	0
0.336214	1	0	1	3.64157e-13	767.709	0
0.336214	1	0	8	1.62535e-13	342.654	0
0.336214	1	0	12	1.22174e-12	2575.65	0
0.336214	1	0	4	2.46824e-13	520.352	0
0.336214	1	0	3	2.19465e-13	462.674	0
0.336214	1	0	7	1.07228e-13	226.056	0
0.336214	1	0	2	4.84934e-13	1022.33	0
0.336214	1	0	10	5.00133e-13	1054.37	0
0.336214	1	0	5	4.05097e-13	854.019	0
0.336214	1	0	9	5.40035e-13	1138.49	0
0.336214	1	0	11	5.7898e-13	1220.6	0
0.336214	1	0	6	6.82399e-13	1438.62	0
0.337214	1	0	1	3.64154e-13	767.703	0
0.337214	1	0	8	1.62535e-13	342.654	0
0.337214	1	0	12	1.22172e-12	2575.61	0
0.337214	1	0	4	2.46822e-13	520.347	0
0.337214	1	0	3	2.19466e-13	462.675	0
0.337214	1	0	7	1.07228e-13	226.057	0
0.337214	1	0	2	4.84936e-13	1022.34	0
0.337214	1	0	10	5.00136e-13	1054.38	0
0.337214	1	0	5	4.05095e-13	854.016	0
0.337214	1	0	9	5.4004e-13	1138.5	0
0.337214	1	0	11	5.78987e-13	1220.61	0
0.337214	1	0	6	6.82393e-13	1438.61	0
0.338214	1	0	1	3.64151e-13	767.697	0
0.338214	1	0	8	1.62536e-13	342.655	0
0.338214	1	0	12	1.2217e-12	2575.57	0
0.338214	1	0	4	2.4682e-13	520.342	0
0.338214	1	0	3	2.19466e-13	462.675	0
0.338214	1	0	7	1.07228e-13	226.057	0
0.338214	1	0	2	4.84938e-13	1022.34	0
0.338214	1	0	10	5.0014e-13	1054.39	0
0.338214	1	0	5	4.05094e-13	854.012	0
0.338214	1	0	9	5.40044e-13	1138.51	0
0.338214	1	0	11	5.78993e-13	1220.63	0
0.338214	1	0	6	6.82388e-13	1438.6	0
0.339214	1	0	1	3.64148e-13	767.691	0
0.339214	1	0	8	1.62536e-13	342.656	0
0.339214	1	0	12	1.22168e-12	2575.53	0
0.339214	1	0	4	2.46818e-13	520.338	0
0.339214	1	0	3	2.19467e-13	462.676	0
0.339214	1	0	7	1.07229e-13	226.058	0
0.339214	1	0	2	4.84941e-13	1022.34	0
0.339214	1	0	10	5.00144e-13	1054.4	0
0.339214	1	0	5	4.05092e-13	854.009	0
0.339214	1	0	9	5.40049e-13	1138.52	0
0.339214	1	0	11	5.79e-13	1220.64	0
0.339214	1	0	6	6.82382e-13	1438.59	0
0.340214	1	0	1	3.64145e-13	767.684	0
0.340214	1	0	8	1.62536e-13	342.657	0
0.340214	1	0	12	1.22167e-12	2575.5	0
0.340214	1	0	4	2.46816e-13	520.333	0
0.340214	1	0	3	2.19467e-13	462.677	0
0.340214	1	0	7	1.07229e-13	226.059	0
0.340214	1	0	2	4.84943e-13	1022.35	0
0.340214	1	0	10	5.00148e-13	1054.4	0
0.340214	1	0	5	4.0509e-13	854.006	0
0.340214	1	0	9	5.40053e-13	1138.53	0
0.340214	1	0	11	5.79007e-13	1220.65	0
0.340214	1	0	6	6.82376e-13	1438.57	0
0.341214	1	0	1	3.64142e-13	767.678	0
0.341214	1	0	8	1.62537e-13	342.658	0
0.341214	1	0	12	1.22165e-12	2575.46	0
0.341214	1	0	4	2.46814e-13	520.329	0
0.341214	1	0	3	2.19467e-13	462.678	0
0.341214	1	0	7	1.07229e-13	226.059	0
0.341214	1	0	2	4.84945e-13	1022.35	0
0.341214	1	0	10	5.00152e-13	1054.41	0
0.341214	1	0	5	4.05089e-13	854.002	0
0.341214	1	0	9	5.40057e-13	1138.54	0
0.341214	1	0	11	5.79014e-13	1220.67	0
0.341214	1	0	6	6.8237e-13	1438.56	0
0.342214	1	0	1	3.64139e-13	767.672	0
0.342214	1	0	8	1.62537e-13	342.659	0
0.342214	1	0	12	1.22163e-12	2575.42	0
0.342214	1	0	4	2.46811e-13	520.324	0
0.342214	1	0	3	2.19468e-13	462.679	0
0.342214	1	0	7	1.0723e-13	226.06	0
0.342214	1	0	2	4.84948e-13	1022.36	0
0.342214	1	0	10	5.00156e-13	1054.42	0
0.342214	1	0	5	4.05087e-13	853.999	0
